Datetime,Adj Close,Close,High,Low,Open,Volume
2024-12-10 05:00:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,0.0
2024-12-10 05:01:00+00:00,,,,,,
2024-12-10 05:02:00+00:00,,,,,,
2024-12-10 05:03:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,165.0
2024-12-10 05:04:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,153.0
2024-12-10 05:05:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,15.0
2024-12-10 05:06:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,2.0
2024-12-10 05:07:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,50.0
2024-12-10 05:08:00+00:00,,,,,,
2024-12-10 05:09:00+00:00,119.5,119.5,119.5,119.46875,119.46875,3.0
2024-12-10 05:10:00+00:00,119.5,119.5,119.5,119.5,119.5,1.0
2024-12-10 05:11:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,1.0
2024-12-10 05:12:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,27.0
2024-12-10 05:13:00+00:00,119.4375,119.4375,119.46875,119.4375,119.46875,2.0
2024-12-10 05:14:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,4.0
2024-12-10 05:15:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,2.0
2024-12-10 05:16:00+00:00,119.46875,119.46875,119.46875,119.4375,119.4375,2.0
2024-12-10 05:17:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,2.0
2024-12-10 05:18:00+00:00,119.46875,119.46875,119.46875,119.4375,119.4375,31.0
2024-12-10 05:19:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,3.0
2024-12-10 05:20:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,1.0
2024-12-10 05:21:00+00:00,,,,,,
2024-12-10 05:22:00+00:00,,,,,,
2024-12-10 05:23:00+00:00,,,,,,
2024-12-10 05:24:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,4.0
2024-12-10 05:25:00+00:00,119.4375,119.4375,119.46875,119.4375,119.46875,32.0
2024-12-10 05:26:00+00:00,,,,,,
2024-12-10 05:27:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,4.0
2024-12-10 05:28:00+00:00,119.4375,119.4375,119.46875,119.4375,119.46875,101.0
2024-12-10 05:29:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,71.0
2024-12-10 05:30:00+00:00,,,,,,
2024-12-10 05:31:00+00:00,,,,,,
2024-12-10 05:32:00+00:00,,,,,,
2024-12-10 05:33:00+00:00,,,,,,
2024-12-10 05:34:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,2.0
2024-12-10 05:35:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,98.0
2024-12-10 05:36:00+00:00,,,,,,
2024-12-10 05:37:00+00:00,,,,,,
2024-12-10 05:38:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,2.0
2024-12-10 05:39:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,57.0
2024-12-10 05:40:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,121.0
2024-12-10 05:41:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,7.0
2024-12-10 05:42:00+00:00,119.40625,119.40625,119.40625,119.40625,119.40625,40.0
2024-12-10 05:43:00+00:00,,,,,,
2024-12-10 05:44:00+00:00,,,,,,
2024-12-10 05:45:00+00:00,119.4375,119.4375,119.4375,119.4375,119.4375,138.0
2024-12-10 05:46:00+00:00,,,,,,
2024-12-10 05:47:00+00:00,,,,,,
2024-12-10 05:48:00+00:00,,,,,,
2024-12-10 05:49:00+00:00,119.46875,119.46875,119.46875,119.46875,119.46875,252.0
2024-12-10 05:50:00+00:00,,,,,,
2024-12-10 05:51:00+00:00,,,,,,
2024-12-10 05:52:00+00:00,119.5,119.5,119.5,119.46875,119.5,601.0
2024-12-10 05:53:00+00:00,,,,,,
2024-12-10 05:54:00+00:00,119.53125,119.53125,119.53125,119.53125,119.53125,1.0
2024-12-10 05:55:00+00:00,119.5,119.5,119.53125,119.5,119.53125,39.0
2024-12-10 05:56:00+00:00,119.5,119.5,119.5,119.5,119.5,142.0
2024-12-10 05:57:00+00:00,,,,,,
2024-12-10 05:58:00+00:00,119.5,119.5,119.5,119.5,119.5,132.0
2024-12-10 05:59:00+00:00,119.5,119.5,119.5,119.5,119.5,2.0
2024-12-10 06:00:00+00:00,,,,,,
2024-12-10 06:01:00+00:00,,,,,,
2024-12-10 06:02:00+00:00,,,,,,
