Datetime,Adj Close,Close,High,Low,Open,Volume
2024-12-12 05:00:00+00:00,,,,,,
2024-12-12 05:01:00+00:00,,,,,,
2024-12-12 05:02:00+00:00,,,,,,
2024-12-12 05:03:00+00:00,,,,,,
2024-12-12 05:04:00+00:00,,,,,,
2024-12-12 05:05:00+00:00,,,,,,
2024-12-12 05:06:00+00:00,,,,,,
2024-12-12 05:07:00+00:00,,,,,,
2024-12-12 05:08:00+00:00,,,,,,
2024-12-12 05:09:00+00:00,21758.0,21758.0,21759.0,21757.75,21757.75,0.0
2024-12-12 05:10:00+00:00,21758.0,21758.0,21759.5,21757.25,21759.0,49.0
2024-12-12 05:11:00+00:00,21758.5,21758.5,21759.0,21758.5,21759.0,4.0
2024-12-12 05:12:00+00:00,21760.0,21760.0,21760.0,21758.5,21759.0,22.0
2024-12-12 05:13:00+00:00,21758.75,21758.75,21760.0,21758.75,21760.0,10.0
2024-12-12 05:14:00+00:00,21760.0,21760.0,21760.5,21759.75,21760.0,12.0
2024-12-12 05:15:00+00:00,21758.0,21758.0,21759.25,21758.0,21759.25,27.0
2024-12-12 05:16:00+00:00,21759.5,21759.5,21759.75,21757.5,21757.5,38.0
2024-12-12 05:17:00+00:00,21758.75,21758.75,21759.5,21757.75,21759.25,31.0
2024-12-12 05:18:00+00:00,21760.25,21760.25,21760.25,21759.0,21759.0,9.0
2024-12-12 05:19:00+00:00,21759.5,21759.5,21760.5,21759.5,21760.0,7.0
2024-12-12 05:20:00+00:00,21759.0,21759.0,21760.0,21759.0,21759.25,10.0
2024-12-12 05:21:00+00:00,21758.75,21758.75,21759.75,21757.75,21758.5,75.0
2024-12-12 05:22:00+00:00,21759.25,21759.25,21759.25,21759.0,21759.0,7.0
2024-12-12 05:23:00+00:00,21759.25,21759.25,21759.25,21759.25,21759.25,1.0
2024-12-12 05:24:00+00:00,21759.0,21759.0,21759.5,21758.25,21759.5,17.0
2024-12-12 05:25:00+00:00,,,,,,
2024-12-12 05:26:00+00:00,21759.5,21759.5,21759.75,21759.25,21759.25,6.0
2024-12-12 05:27:00+00:00,21758.25,21758.25,21759.75,21758.25,21759.75,18.0
2024-12-12 05:28:00+00:00,21759.0,21759.0,21760.0,21758.25,21758.75,24.0
2024-12-12 05:29:00+00:00,21758.0,21758.0,21758.5,21758.0,21758.5,20.0
2024-12-12 05:30:00+00:00,21760.0,21760.0,21760.75,21757.5,21758.0,68.0
2024-12-12 05:31:00+00:00,21761.0,21761.0,21761.0,21759.0,21759.5,25.0
2024-12-12 05:32:00+00:00,21760.5,21760.5,21761.0,21760.0,21760.75,25.0
2024-12-12 05:33:00+00:00,21760.5,21760.5,21760.5,21759.25,21760.5,20.0
2024-12-12 05:34:00+00:00,21761.25,21761.25,21761.25,21759.75,21760.75,29.0
2024-12-12 05:35:00+00:00,21759.5,21759.5,21760.75,21759.5,21760.75,24.0
2024-12-12 05:36:00+00:00,21760.0,21760.0,21760.5,21759.75,21759.75,17.0
2024-12-12 05:37:00+00:00,21761.25,21761.25,21761.5,21760.0,21760.0,9.0
2024-12-12 05:38:00+00:00,21761.25,21761.25,21761.5,21760.75,21761.25,31.0
2024-12-12 05:39:00+00:00,21759.75,21759.75,21761.25,21759.75,21761.25,21.0
2024-12-12 05:40:00+00:00,21756.0,21756.0,21760.0,21756.0,21760.0,64.0
2024-12-12 05:41:00+00:00,21758.0,21758.0,21758.0,21756.5,21756.75,39.0
2024-12-12 05:42:00+00:00,21759.25,21759.25,21759.25,21757.75,21757.75,20.0
2024-12-12 05:43:00+00:00,21759.25,21759.25,21759.5,21758.25,21759.5,12.0
2024-12-12 05:44:00+00:00,21760.0,21760.0,21760.0,21758.5,21759.25,22.0
2024-12-12 05:45:00+00:00,21761.25,21761.25,21762.5,21760.0,21760.0,84.0
2024-12-12 05:46:00+00:00,21761.5,21761.5,21762.5,21761.5,21762.5,4.0
2024-12-12 05:47:00+00:00,21761.5,21761.5,21761.75,21761.5,21761.75,7.0
2024-12-12 05:48:00+00:00,21761.5,21761.5,21761.5,21761.5,21761.5,2.0
2024-12-12 05:49:00+00:00,21762.0,21762.0,21762.25,21761.75,21761.75,14.0
2024-12-12 05:50:00+00:00,21763.5,21763.5,21764.5,21762.0,21762.5,89.0
2024-12-12 05:51:00+00:00,21763.0,21763.0,21763.0,21762.0,21762.75,26.0
2024-12-12 05:52:00+00:00,21761.75,21761.75,21762.75,21761.75,21762.75,12.0
2024-12-12 05:53:00+00:00,21763.0,21763.0,21763.25,21761.5,21761.75,45.0
2024-12-12 05:54:00+00:00,21763.5,21763.5,21763.75,21762.75,21762.75,14.0
2024-12-12 05:55:00+00:00,21763.0,21763.0,21763.75,21763.0,21763.5,17.0
2024-12-12 05:56:00+00:00,21762.5,21762.5,21763.0,21762.5,21762.75,4.0
2024-12-12 05:57:00+00:00,21764.0,21764.0,21764.0,21762.5,21762.5,16.0
2024-12-12 05:58:00+00:00,21764.5,21764.5,21764.5,21763.75,21764.0,10.0
2024-12-12 05:59:00+00:00,21764.5,21764.5,21764.75,21764.25,21764.5,18.0
2024-12-12 06:00:00+00:00,21767.0,21767.0,21767.75,21764.75,21765.0,163.0
2024-12-12 06:01:00+00:00,21769.0,21769.0,21769.0,21766.75,21766.75,88.0
2024-12-12 06:02:00+00:00,21770.5,21770.5,21772.25,21769.0,21769.0,201.0
2024-12-12 06:03:00+00:00,21765.25,21765.25,21770.0,21765.25,21770.0,177.0
2024-12-12 06:04:00+00:00,21758.5,21758.5,21765.25,21758.5,21765.0,236.0
2024-12-12 06:05:00+00:00,21762.0,21762.0,21762.0,21757.75,21758.75,83.0
2024-12-12 06:06:00+00:00,21760.5,21760.5,21762.5,21760.25,21762.0,30.0
2024-12-12 06:07:00+00:00,21760.75,21760.75,21761.5,21759.75,21761.5,21.0
2024-12-12 06:08:00+00:00,21760.75,21760.75,21761.5,21759.5,21760.0,16.0
2024-12-12 06:09:00+00:00,21761.0,21761.0,21761.75,21761.0,21761.5,12.0
2024-12-12 06:10:00+00:00,21763.75,21763.75,21764.5,21761.75,21761.75,28.0
2024-12-12 06:11:00+00:00,21762.5,21762.5,21764.25,21761.5,21763.75,40.0
2024-12-12 06:12:00+00:00,21761.0,21761.0,21762.75,21760.75,21762.75,15.0
2024-12-12 06:13:00+00:00,21759.25,21759.25,21761.5,21759.25,21761.5,30.0
2024-12-12 06:14:00+00:00,21760.75,21760.75,21760.75,21759.5,21759.5,16.0
2024-12-12 06:15:00+00:00,21760.75,21760.75,21761.5,21760.0,21760.0,28.0
2024-12-12 06:16:00+00:00,21762.25,21762.25,21763.25,21761.25,21761.25,34.0
2024-12-12 06:17:00+00:00,21763.0,21763.0,21764.5,21762.75,21762.75,36.0
2024-12-12 06:18:00+00:00,21763.5,21763.5,21764.0,21763.5,21763.5,10.0
2024-12-12 06:19:00+00:00,21763.5,21763.5,21763.5,21762.5,21763.5,11.0
2024-12-12 06:20:00+00:00,21761.0,21761.0,21763.25,21761.0,21763.25,20.0
2024-12-12 06:21:00+00:00,21759.75,21759.75,21761.25,21759.75,21761.0,17.0
2024-12-12 06:22:00+00:00,21759.75,21759.75,21760.5,21759.75,21760.0,23.0
2024-12-12 06:23:00+00:00,21759.75,21759.75,21760.0,21757.75,21759.0,59.0
2024-12-12 06:24:00+00:00,21760.5,21760.5,21761.75,21760.0,21760.0,29.0
2024-12-12 06:25:00+00:00,21760.25,21760.25,21760.25,21758.75,21760.0,20.0
2024-12-12 06:26:00+00:00,21760.25,21760.25,21760.75,21760.25,21760.75,8.0
2024-12-12 06:27:00+00:00,21760.0,21760.0,21760.0,21759.5,21759.5,7.0
2024-12-12 06:28:00+00:00,21761.0,21761.0,21761.25,21760.25,21760.25,12.0
2024-12-12 06:29:00+00:00,21760.5,21760.5,21761.25,21760.25,21761.0,7.0
2024-12-12 06:30:00+00:00,21759.0,21759.0,21760.5,21759.0,21760.25,43.0
2024-12-12 06:31:00+00:00,21758.0,21758.0,21760.0,21758.0,21758.75,32.0
2024-12-12 06:32:00+00:00,21757.75,21757.75,21757.75,21756.75,21757.25,34.0
2024-12-12 06:33:00+00:00,21755.0,21755.0,21757.25,21755.0,21757.25,93.0
2024-12-12 06:34:00+00:00,21756.5,21756.5,21758.0,21755.75,21755.75,55.0
2024-12-12 06:35:00+00:00,21759.25,21759.25,21759.5,21756.25,21756.25,27.0
2024-12-12 06:36:00+00:00,21759.5,21759.5,21759.75,21759.25,21759.25,15.0
