Datetime,Adj Close,Close,High,Low,Open,Volume
2024-12-09 05:00:00+00:00,106.1989974975586,106.1989974975586,106.19999694824219,106.19499969482422,106.19499969482422,0.0
2024-12-09 05:01:00+00:00,106.19200134277344,106.19200134277344,106.1989974975586,106.19100189208984,106.1989974975586,0.0
2024-12-09 05:02:00+00:00,106.18699645996094,106.18699645996094,106.19300079345703,106.18699645996094,106.19300079345703,0.0
2024-12-09 05:03:00+00:00,106.18800354003906,106.18800354003906,106.19000244140625,106.18599700927734,106.18599700927734,0.0
2024-12-09 05:04:00+00:00,106.18800354003906,106.18800354003906,106.18800354003906,106.18399810791016,106.18800354003906,0.0
2024-12-09 05:05:00+00:00,106.18699645996094,106.18699645996094,106.18900299072266,106.18699645996094,106.18800354003906,0.0
2024-12-09 05:06:00+00:00,106.18399810791016,106.18399810791016,106.18699645996094,106.18099975585938,106.18699645996094,0.0
2024-12-09 05:07:00+00:00,106.18399810791016,106.18399810791016,106.18699645996094,106.18399810791016,106.18499755859375,0.0
2024-12-09 05:08:00+00:00,106.18499755859375,106.18499755859375,106.18599700927734,106.18199920654297,106.18399810791016,0.0
2024-12-09 05:09:00+00:00,106.18699645996094,106.18699645996094,106.18699645996094,106.18399810791016,106.18499755859375,0.0
2024-12-09 05:10:00+00:00,106.18399810791016,106.18399810791016,106.19200134277344,106.18399810791016,106.18699645996094,0.0
2024-12-09 05:11:00+00:00,106.177001953125,106.177001953125,106.18499755859375,106.17500305175781,106.18399810791016,0.0
2024-12-09 05:12:00+00:00,106.18299865722656,106.18299865722656,106.18499755859375,106.177001953125,106.177001953125,0.0
2024-12-09 05:13:00+00:00,106.19000244140625,106.19000244140625,106.19100189208984,106.18299865722656,106.18299865722656,0.0
2024-12-09 05:14:00+00:00,106.197998046875,106.197998046875,106.197998046875,106.19000244140625,106.19000244140625,0.0
2024-12-09 05:15:00+00:00,106.2020034790039,106.2020034790039,106.2040023803711,106.197998046875,106.197998046875,0.0
