Datetime,Adj Close,Close,High,Low,Open,Volume
2024-11-29 14:30:00+00:00,44826.58984375,44826.58984375,44826.58984375,44760.05078125,44760.05078125,0.0
2024-11-29 14:31:00+00:00,44863.609375,44863.609375,44866.05859375,44830.16015625,44834.51953125,2032709.0
2024-11-29 14:32:00+00:00,44883.390625,44883.390625,44891.4296875,44864.48828125,44864.48828125,1949606.0
2024-11-29 14:33:00+00:00,44869.1796875,44869.1796875,44883.08984375,44862.28125,44880.30859375,1439222.0
2024-11-29 14:34:00+00:00,44870.9296875,44870.9296875,44884.0,44853.12890625,44868.4296875,1424135.0
2024-11-29 14:35:00+00:00,44862.2109375,44862.2109375,44884.109375,44862.2109375,44874.30078125,1590157.0
2024-11-29 14:36:00+00:00,44860.76953125,44860.76953125,44873.62109375,44856.828125,44863.12890625,1486022.0
2024-11-29 14:37:00+00:00,44846.3203125,44846.3203125,44862.66015625,44833.37890625,44859.55859375,1520446.0
2024-11-29 14:38:00+00:00,44869.41015625,44869.41015625,44870.80078125,44841.1484375,44846.26171875,1712310.0
2024-11-29 14:39:00+00:00,44879.94921875,44879.94921875,44882.5,44866.109375,44869.4609375,1371221.0
2024-11-29 14:40:00+00:00,44880.328125,44880.328125,44884.94921875,44875.6484375,44880.140625,1307766.0
2024-11-29 14:41:00+00:00,44881.28125,44881.28125,44881.28125,44869.1484375,44879.25,1081670.0
2024-11-29 14:42:00+00:00,44883.80859375,44883.80859375,44885.0,44872.6015625,44881.26953125,1366831.0
2024-11-29 14:43:00+00:00,44877.12890625,44877.12890625,44884.171875,44873.76953125,44883.37890625,1120913.0
2024-11-29 14:44:00+00:00,44868.921875,44868.921875,44878.7109375,44867.37109375,44874.1796875,1083538.0
2024-11-29 14:45:00+00:00,44861.5703125,44861.5703125,44870.80078125,44852.1015625,44868.671875,1396356.0
2024-11-29 14:46:00+00:00,44878.28125,44878.28125,44878.28125,44861.44140625,44861.53125,1194082.0
2024-11-29 14:47:00+00:00,44874.87109375,44874.87109375,44880.390625,44873.1796875,44878.921875,1489761.0
2024-11-29 14:48:00+00:00,44849.3203125,44849.3203125,44876.2890625,44849.21875,44874.73046875,1434803.0
2024-11-29 14:49:00+00:00,44862.46875,44862.46875,44863.87890625,44846.05078125,44849.8203125,1075813.0
2024-11-29 14:50:00+00:00,44875.46875,44875.46875,44877.578125,44864.05859375,44864.05859375,1577784.0
2024-11-29 14:51:00+00:00,44855.94921875,44855.94921875,44880.48046875,44855.94921875,44875.78125,1094010.0
2024-11-29 14:52:00+00:00,44846.98828125,44846.98828125,44858.01171875,44846.98828125,44856.51171875,1554084.0
2024-11-29 14:53:00+00:00,44843.359375,44843.359375,44852.44921875,44835.71875,44844.30859375,1591597.0
2024-11-29 14:54:00+00:00,44855.1015625,44855.1015625,44855.37109375,44837.359375,44841.51171875,1081882.0
2024-11-29 14:55:00+00:00,44842.41015625,44842.41015625,44857.1484375,44842.41015625,44855.0,1041407.0
2024-11-29 14:56:00+00:00,44834.7109375,44834.7109375,44846.2109375,44833.6484375,44842.3203125,1171904.0
2024-11-29 14:57:00+00:00,44836.921875,44836.921875,44837.8203125,44832.33984375,44835.7109375,1768916.0
2024-11-29 14:58:00+00:00,44833.98828125,44833.98828125,44840.6015625,44827.30859375,44836.859375,1633223.0
2024-11-29 14:59:00+00:00,44824.640625,44824.640625,44831.76171875,44821.890625,44831.76171875,1629007.0
2024-11-29 15:00:00+00:00,44831.33984375,44831.33984375,44835.51171875,44824.76171875,44827.171875,1933153.0
2024-11-29 15:01:00+00:00,44842.55859375,44842.55859375,44845.5703125,44830.8515625,44830.8515625,1339157.0
2024-11-29 15:02:00+00:00,44850.0703125,44850.0703125,44850.0703125,44834.6015625,44842.26953125,1382609.0
2024-11-29 15:03:00+00:00,44861.44921875,44861.44921875,44861.44921875,44850.9609375,44850.9609375,1205716.0
2024-11-29 15:04:00+00:00,44858.53125,44858.53125,44866.640625,44855.62109375,44859.51953125,1070574.0
2024-11-29 15:05:00+00:00,44858.69140625,44858.69140625,44866.08984375,44857.0703125,44860.23828125,1664187.0
2024-11-29 15:06:00+00:00,44860.44140625,44860.44140625,44863.1796875,44850.53125,44854.48828125,1399928.0
2024-11-29 15:07:00+00:00,44863.9609375,44863.9609375,44873.2890625,44860.5703125,44860.5703125,1556508.0
2024-11-29 15:08:00+00:00,44851.19921875,44851.19921875,44863.98828125,44843.16015625,44863.98828125,1797091.0
2024-11-29 15:09:00+00:00,44841.3984375,44841.3984375,44851.3203125,44836.2890625,44851.3203125,1561745.0
2024-11-29 15:10:00+00:00,44845.16015625,44845.16015625,44847.359375,44836.78125,44841.26953125,1203977.0
