Datetime,Adj Close,Close,High,Low,Open,Volume
2024-12-16 05:00:00+00:00,106.890625,106.890625,106.890625,106.890625,106.890625,0.0
2024-12-16 05:01:00+00:00,,,,,,
2024-12-16 05:02:00+00:00,,,,,,
2024-12-16 05:03:00+00:00,,,,,,
2024-12-16 05:04:00+00:00,,,,,,
2024-12-16 05:05:00+00:00,,,,,,
2024-12-16 05:06:00+00:00,,,,,,
2024-12-16 05:07:00+00:00,,,,,,
2024-12-16 05:08:00+00:00,,,,,,
2024-12-16 05:09:00+00:00,106.890625,106.890625,106.890625,106.8828125,106.8828125,2.0
2024-12-16 05:10:00+00:00,,,,,,
2024-12-16 05:11:00+00:00,,,,,,
2024-12-16 05:12:00+00:00,,,,,,
2024-12-16 05:13:00+00:00,106.890625,106.890625,106.890625,106.890625,106.890625,1.0
2024-12-16 05:14:00+00:00,,,,,,
2024-12-16 05:15:00+00:00,,,,,,
2024-12-16 05:16:00+00:00,,,,,,
2024-12-16 05:17:00+00:00,106.8828125,106.8828125,106.8828125,106.8828125,106.8828125,7.0
2024-12-16 05:18:00+00:00,,,,,,
2024-12-16 05:19:00+00:00,,,,,,
2024-12-16 05:20:00+00:00,106.8828125,106.8828125,106.8828125,106.8828125,106.8828125,592.0
2024-12-16 05:21:00+00:00,106.8828125,106.8828125,106.8828125,106.8828125,106.8828125,131.0
2024-12-16 05:22:00+00:00,,,,,,
2024-12-16 05:23:00+00:00,,,,,,
2024-12-16 05:24:00+00:00,106.8984375,106.8984375,106.8984375,106.890625,106.890625,2316.0
2024-12-16 05:25:00+00:00,106.90625,106.90625,106.90625,106.90625,106.90625,1099.0
2024-12-16 05:26:00+00:00,106.9140625,106.9140625,106.9140625,106.90625,106.90625,838.0
2024-12-16 05:27:00+00:00,106.90625,106.90625,106.9140625,106.90625,106.9140625,1186.0
2024-12-16 05:28:00+00:00,106.90625,106.90625,106.90625,106.8984375,106.90625,177.0
2024-12-16 05:29:00+00:00,106.90625,106.90625,106.90625,106.90625,106.90625,152.0
2024-12-16 05:30:00+00:00,106.90625,106.90625,106.90625,106.90625,106.90625,63.0
2024-12-16 05:31:00+00:00,,,,,,
2024-12-16 05:32:00+00:00,106.9140625,106.9140625,106.9140625,106.9140625,106.9140625,1.0
2024-12-16 05:33:00+00:00,106.90625,106.90625,106.90625,106.90625,106.90625,59.0
2024-12-16 05:34:00+00:00,106.90625,106.90625,106.90625,106.90625,106.90625,77.0
2024-12-16 05:35:00+00:00,106.9140625,106.9140625,106.9140625,106.9140625,106.9140625,155.0
2024-12-16 05:36:00+00:00,106.9140625,106.9140625,106.9140625,106.9140625,106.9140625,117.0
2024-12-16 05:37:00+00:00,106.9140625,106.9140625,106.9140625,106.90625,106.9140625,92.0
2024-12-16 05:38:00+00:00,106.9140625,106.9140625,106.9140625,106.90625,106.9140625,38.0
2024-12-16 05:39:00+00:00,106.9140625,106.9140625,106.9140625,106.9140625,106.9140625,36.0
