Datetime,Close,High,Low,Open,Volume
2025-05-23 04:00:00+00:00,111.46875,111.46875,111.46875,111.46875,0.0
2025-05-23 04:01:00+00:00,111.4375,111.46875,111.4375,111.46875,68.0
2025-05-23 04:02:00+00:00,,,,,
2025-05-23 04:03:00+00:00,,,,,
2025-05-23 04:04:00+00:00,,,,,
2025-05-23 04:05:00+00:00,111.46875,111.46875,111.46875,111.46875,1.0
2025-05-23 04:06:00+00:00,111.4375,111.46875,111.4375,111.46875,23.0
2025-05-23 04:07:00+00:00,111.4375,111.4375,111.4375,111.4375,207.0
2025-05-23 04:08:00+00:00,111.46875,111.46875,111.4375,111.4375,4.0
2025-05-23 04:09:00+00:00,,,,,
2025-05-23 04:10:00+00:00,,,,,
2025-05-23 04:11:00+00:00,111.4375,111.4375,111.4375,111.4375,5.0
2025-05-23 04:12:00+00:00,,,,,
2025-05-23 04:13:00+00:00,,,,,
2025-05-23 04:14:00+00:00,111.4375,111.4375,111.4375,111.4375,4.0
2025-05-23 04:15:00+00:00,111.4375,111.46875,111.4375,111.46875,3.0
2025-05-23 04:16:00+00:00,,,,,
2025-05-23 04:17:00+00:00,111.4375,111.4375,111.4375,111.4375,152.0
2025-05-23 04:18:00+00:00,,,,,
2025-05-23 04:19:00+00:00,111.4375,111.4375,111.4375,111.4375,17.0
2025-05-23 04:20:00+00:00,111.4375,111.4375,111.4375,111.4375,23.0
2025-05-23 04:21:00+00:00,111.4375,111.4375,111.4375,111.4375,26.0
2025-05-23 04:22:00+00:00,111.4375,111.4375,111.4375,111.4375,1.0
2025-05-23 04:23:00+00:00,111.4375,111.4375,111.4375,111.4375,12.0
2025-05-23 04:24:00+00:00,111.4375,111.4375,111.40625,111.40625,10.0
2025-05-23 04:25:00+00:00,,,,,
2025-05-23 04:26:00+00:00,,,,,
2025-05-23 04:27:00+00:00,,,,,
2025-05-23 04:28:00+00:00,111.46875,111.46875,111.46875,111.46875,45.0
2025-05-23 04:29:00+00:00,111.46875,111.46875,111.46875,111.46875,73.0
2025-05-23 04:30:00+00:00,,,,,
2025-05-23 04:31:00+00:00,,,,,
2025-05-23 04:32:00+00:00,111.46875,111.46875,111.46875,111.46875,9.0
2025-05-23 04:33:00+00:00,111.46875,111.46875,111.46875,111.46875,3.0
2025-05-23 04:34:00+00:00,,,,,
2025-05-23 04:35:00+00:00,111.46875,111.46875,111.46875,111.46875,7.0
2025-05-23 04:36:00+00:00,,,,,
2025-05-23 04:37:00+00:00,111.46875,111.46875,111.4375,111.46875,35.0
2025-05-23 04:38:00+00:00,111.46875,111.46875,111.46875,111.46875,106.0
2025-05-23 04:39:00+00:00,,,,,
2025-05-23 04:40:00+00:00,111.46875,111.46875,111.46875,111.46875,2.0
2025-05-23 04:41:00+00:00,111.46875,111.46875,111.46875,111.46875,9.0
2025-05-23 04:42:00+00:00,111.5,111.5,111.5,111.5,3.0
2025-05-23 04:43:00+00:00,,,,,
2025-05-23 04:44:00+00:00,111.46875,111.46875,111.46875,111.46875,2.0
2025-05-23 04:45:00+00:00,,,,,
2025-05-23 04:46:00+00:00,111.5,111.53125,111.5,111.5,69.0
2025-05-23 04:47:00+00:00,111.46875,111.5,111.46875,111.5,101.0
2025-05-23 04:48:00+00:00,111.46875,111.46875,111.46875,111.46875,374.0
2025-05-23 04:49:00+00:00,111.4375,111.46875,111.4375,111.4375,448.0
2025-05-23 04:50:00+00:00,111.40625,111.46875,111.40625,111.4375,522.0
2025-05-23 04:51:00+00:00,111.40625,111.4375,111.40625,111.40625,550.0
2025-05-23 04:52:00+00:00,111.4375,111.4375,111.40625,111.4375,165.0
2025-05-23 04:53:00+00:00,,,,,
2025-05-23 04:54:00+00:00,,,,,
2025-05-23 04:55:00+00:00,,,,,
2025-05-23 04:56:00+00:00,,,,,
2025-05-23 04:57:00+00:00,111.46875,111.46875,111.46875,111.46875,33.0
2025-05-23 04:58:00+00:00,111.46875,111.46875,111.46875,111.46875,32.0
2025-05-23 04:59:00+00:00,111.46875,111.46875,111.46875,111.46875,3.0
2025-05-23 05:00:00+00:00,111.4375,111.4375,111.4375,111.4375,1.0
2025-05-23 05:01:00+00:00,111.4375,111.4375,111.4375,111.4375,46.0
2025-05-23 05:02:00+00:00,111.4375,111.4375,111.4375,111.4375,47.0
2025-05-23 05:03:00+00:00,111.4375,111.4375,111.4375,111.4375,11.0
2025-05-23 05:04:00+00:00,,,,,
2025-05-23 05:05:00+00:00,111.4375,111.4375,111.4375,111.4375,4.0
2025-05-23 05:06:00+00:00,,,,,
2025-05-23 05:07:00+00:00,111.4375,111.4375,111.4375,111.4375,34.0
2025-05-23 05:08:00+00:00,111.4375,111.4375,111.4375,111.4375,119.0
2025-05-23 05:09:00+00:00,111.40625,111.40625,111.40625,111.40625,188.0
2025-05-23 05:10:00+00:00,111.40625,111.40625,111.40625,111.40625,88.0
2025-05-23 05:11:00+00:00,111.40625,111.40625,111.375,111.375,12.0
2025-05-23 05:12:00+00:00,111.375,111.40625,111.375,111.40625,39.0
2025-05-23 05:13:00+00:00,111.375,111.375,111.375,111.375,45.0
2025-05-23 05:14:00+00:00,111.375,111.375,111.375,111.375,107.0
2025-05-23 05:15:00+00:00,111.375,111.375,111.375,111.375,2.0
2025-05-23 05:16:00+00:00,,,,,
2025-05-23 05:17:00+00:00,111.375,111.375,111.375,111.375,443.0
2025-05-23 05:18:00+00:00,111.375,111.375,111.375,111.375,75.0
2025-05-23 05:19:00+00:00,111.375,111.375,111.34375,111.375,24.0
2025-05-23 05:20:00+00:00,111.375,111.375,111.375,111.375,14.0
2025-05-23 05:21:00+00:00,111.375,111.375,111.375,111.375,67.0
2025-05-23 05:22:00+00:00,111.375,111.375,111.375,111.375,192.0
