Datetime,Close,High,Low,Open,Volume
2025-05-09 04:00:00+00:00,108.15625,108.15625,108.15625,108.15625,0.0
2025-05-09 04:01:00+00:00,,,,,
2025-05-09 04:02:00+00:00,,,,,
2025-05-09 04:03:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,277.0
2025-05-09 04:04:00+00:00,108.15625,108.1640625,108.15625,108.1640625,364.0
2025-05-09 04:05:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,125.0
2025-05-09 04:06:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,3.0
2025-05-09 04:07:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,3.0
2025-05-09 04:08:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,233.0
2025-05-09 04:09:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,60.0
2025-05-09 04:10:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,5.0
2025-05-09 04:11:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,41.0
2025-05-09 04:12:00+00:00,,,,,
2025-05-09 04:13:00+00:00,108.171875,108.171875,108.171875,108.171875,343.0
2025-05-09 04:14:00+00:00,108.1796875,108.1796875,108.1796875,108.1796875,121.0
2025-05-09 04:15:00+00:00,,,,,
2025-05-09 04:16:00+00:00,108.171875,108.171875,108.171875,108.171875,130.0
2025-05-09 04:17:00+00:00,108.171875,108.171875,108.171875,108.171875,245.0
2025-05-09 04:18:00+00:00,108.171875,108.171875,108.171875,108.171875,2.0
2025-05-09 04:19:00+00:00,108.171875,108.171875,108.171875,108.171875,10.0
2025-05-09 04:20:00+00:00,108.171875,108.171875,108.171875,108.171875,497.0
2025-05-09 04:21:00+00:00,,,,,
2025-05-09 04:22:00+00:00,,,,,
2025-05-09 04:23:00+00:00,,,,,
2025-05-09 04:24:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,6.0
2025-05-09 04:25:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,582.0
2025-05-09 04:26:00+00:00,108.15625,108.1640625,108.15625,108.1640625,584.0
2025-05-09 04:27:00+00:00,,,,,
2025-05-09 04:28:00+00:00,,,,,
2025-05-09 04:29:00+00:00,,,,,
2025-05-09 04:30:00+00:00,108.15625,108.15625,108.15625,108.15625,93.0
2025-05-09 04:31:00+00:00,,,,,
2025-05-09 04:32:00+00:00,108.1640625,108.171875,108.1640625,108.1640625,310.0
2025-05-09 04:33:00+00:00,108.171875,108.171875,108.171875,108.171875,174.0
2025-05-09 04:34:00+00:00,108.1796875,108.1796875,108.171875,108.171875,652.0
2025-05-09 04:35:00+00:00,108.1796875,108.1796875,108.1796875,108.1796875,239.0
2025-05-09 04:36:00+00:00,108.171875,108.171875,108.171875,108.171875,3.0
2025-05-09 04:37:00+00:00,108.171875,108.171875,108.171875,108.171875,64.0
2025-05-09 04:38:00+00:00,108.1796875,108.1796875,108.171875,108.171875,5.0
2025-05-09 04:39:00+00:00,108.171875,108.171875,108.171875,108.171875,107.0
2025-05-09 04:40:00+00:00,108.171875,108.171875,108.171875,108.171875,158.0
2025-05-09 04:41:00+00:00,108.171875,108.171875,108.171875,108.171875,5.0
2025-05-09 04:42:00+00:00,108.171875,108.171875,108.171875,108.171875,1.0
2025-05-09 04:43:00+00:00,108.171875,108.171875,108.171875,108.171875,185.0
2025-05-09 04:44:00+00:00,108.171875,108.171875,108.171875,108.171875,243.0
2025-05-09 04:45:00+00:00,,,,,
2025-05-09 04:46:00+00:00,108.171875,108.171875,108.171875,108.171875,55.0
2025-05-09 04:47:00+00:00,108.171875,108.171875,108.171875,108.171875,49.0
2025-05-09 04:48:00+00:00,,,,,
2025-05-09 04:49:00+00:00,,,,,
2025-05-09 04:50:00+00:00,108.171875,108.171875,108.171875,108.171875,298.0
2025-05-09 04:51:00+00:00,108.171875,108.171875,108.171875,108.171875,228.0
2025-05-09 04:52:00+00:00,108.171875,108.171875,108.171875,108.171875,180.0
2025-05-09 04:53:00+00:00,108.171875,108.171875,108.171875,108.171875,57.0
2025-05-09 04:54:00+00:00,108.1640625,108.171875,108.1640625,108.171875,257.0
2025-05-09 04:55:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,390.0
2025-05-09 04:56:00+00:00,108.15625,108.15625,108.15625,108.15625,21.0
2025-05-09 04:57:00+00:00,108.15625,108.15625,108.15625,108.15625,10.0
2025-05-09 04:58:00+00:00,,,,,
2025-05-09 04:59:00+00:00,,,,,
2025-05-09 05:00:00+00:00,,,,,
2025-05-09 05:01:00+00:00,108.15625,108.15625,108.15625,108.15625,89.0
2025-05-09 05:02:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,1.0
2025-05-09 05:03:00+00:00,,,,,
2025-05-09 05:04:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,171.0
2025-05-09 05:05:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,185.0
2025-05-09 05:06:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,92.0
2025-05-09 05:07:00+00:00,108.1484375,108.1484375,108.140625,108.1484375,29.0
2025-05-09 05:08:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,688.0
2025-05-09 05:09:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,15.0
2025-05-09 05:10:00+00:00,108.15625,108.15625,108.1484375,108.1484375,21.0
2025-05-09 05:11:00+00:00,108.15625,108.15625,108.15625,108.15625,53.0
2025-05-09 05:12:00+00:00,,,,,
2025-05-09 05:13:00+00:00,108.15625,108.15625,108.15625,108.15625,133.0
2025-05-09 05:14:00+00:00,,,,,
2025-05-09 05:15:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,4.0
2025-05-09 05:16:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,31.0
2025-05-09 05:17:00+00:00,108.15625,108.15625,108.15625,108.15625,40.0
2025-05-09 05:18:00+00:00,108.15625,108.15625,108.15625,108.15625,306.0
2025-05-09 05:19:00+00:00,108.15625,108.15625,108.15625,108.15625,8.0
2025-05-09 05:20:00+00:00,,,,,
2025-05-09 05:21:00+00:00,108.15625,108.15625,108.15625,108.15625,83.0
2025-05-09 05:22:00+00:00,,,,,
2025-05-09 05:23:00+00:00,,,,,
2025-05-09 05:24:00+00:00,108.15625,108.15625,108.15625,108.15625,1.0
2025-05-09 05:25:00+00:00,108.15625,108.15625,108.15625,108.15625,112.0
2025-05-09 05:26:00+00:00,108.15625,108.15625,108.15625,108.15625,55.0
2025-05-09 05:27:00+00:00,108.15625,108.15625,108.15625,108.15625,95.0
2025-05-09 05:28:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,3.0
2025-05-09 05:29:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,164.0
2025-05-09 05:30:00+00:00,108.140625,108.1484375,108.140625,108.1484375,130.0
2025-05-09 05:31:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,504.0
2025-05-09 05:32:00+00:00,,,,,
2025-05-09 05:33:00+00:00,,,,,
2025-05-09 05:34:00+00:00,108.140625,108.140625,108.140625,108.140625,31.0
2025-05-09 05:35:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,309.0
2025-05-09 05:36:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,489.0
2025-05-09 05:37:00+00:00,,,,,
2025-05-09 05:38:00+00:00,,,,,
2025-05-09 05:39:00+00:00,,,,,
2025-05-09 05:40:00+00:00,,,,,
2025-05-09 05:41:00+00:00,108.140625,108.140625,108.140625,108.140625,308.0
2025-05-09 05:42:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,76.0
2025-05-09 05:43:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,87.0
2025-05-09 05:44:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,100.0
2025-05-09 05:45:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,63.0
2025-05-09 05:46:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,10.0
2025-05-09 05:47:00+00:00,,,,,
2025-05-09 05:48:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,312.0
2025-05-09 05:49:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,31.0
2025-05-09 05:50:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,28.0
2025-05-09 05:51:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,108.0
2025-05-09 05:52:00+00:00,108.1640625,108.1640625,108.15625,108.15625,1240.0
2025-05-09 05:53:00+00:00,,,,,
2025-05-09 05:54:00+00:00,108.171875,108.171875,108.171875,108.171875,20.0
2025-05-09 05:55:00+00:00,,,,,
2025-05-09 05:56:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,290.0
2025-05-09 05:57:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,10.0
2025-05-09 05:58:00+00:00,,,,,
2025-05-09 05:59:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,25.0
2025-05-09 06:00:00+00:00,108.15625,108.15625,108.15625,108.15625,1610.0
2025-05-09 06:01:00+00:00,108.1640625,108.1640625,108.15625,108.15625,177.0
2025-05-09 06:02:00+00:00,108.15625,108.1640625,108.15625,108.15625,817.0
2025-05-09 06:03:00+00:00,108.1484375,108.15625,108.1484375,108.15625,386.0
2025-05-09 06:04:00+00:00,108.15625,108.15625,108.1484375,108.1484375,315.0
2025-05-09 06:05:00+00:00,108.15625,108.1640625,108.15625,108.15625,220.0
2025-05-09 06:06:00+00:00,108.15625,108.15625,108.15625,108.15625,128.0
2025-05-09 06:07:00+00:00,108.1640625,108.1640625,108.15625,108.15625,275.0
2025-05-09 06:08:00+00:00,108.15625,108.15625,108.15625,108.15625,1.0
2025-05-09 06:09:00+00:00,,,,,
2025-05-09 06:10:00+00:00,108.15625,108.15625,108.15625,108.15625,54.0
2025-05-09 06:11:00+00:00,108.15625,108.15625,108.15625,108.15625,32.0
2025-05-09 06:12:00+00:00,,,,,
2025-05-09 06:13:00+00:00,,,,,
2025-05-09 06:14:00+00:00,108.15625,108.15625,108.15625,108.15625,1.0
2025-05-09 06:15:00+00:00,108.15625,108.1640625,108.15625,108.1640625,585.0
2025-05-09 06:16:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,291.0
2025-05-09 06:17:00+00:00,108.1640625,108.1640625,108.1640625,108.1640625,117.0
2025-05-09 06:18:00+00:00,108.15625,108.1640625,108.15625,108.1640625,509.0
2025-05-09 06:19:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,252.0
2025-05-09 06:20:00+00:00,108.140625,108.1484375,108.140625,108.1484375,660.0
2025-05-09 06:21:00+00:00,108.125,108.140625,108.125,108.140625,604.0
2025-05-09 06:22:00+00:00,108.1484375,108.1484375,108.1328125,108.1328125,828.0
2025-05-09 06:23:00+00:00,,,,,
2025-05-09 06:24:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,205.0
2025-05-09 06:25:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,300.0
2025-05-09 06:26:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,50.0
2025-05-09 06:27:00+00:00,108.140625,108.140625,108.140625,108.140625,1.0
2025-05-09 06:28:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,186.0
2025-05-09 06:29:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,108.0
2025-05-09 06:30:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,357.0
2025-05-09 06:31:00+00:00,108.1484375,108.1484375,108.1484375,108.1484375,10.0
2025-05-09 06:32:00+00:00,108.1640625,108.1640625,108.15625,108.15625,292.0
2025-05-09 06:33:00+00:00,108.15625,108.15625,108.15625,108.15625,511.0
